city,year,dei,tntl,dei_source,boundary_source,ntl_product,preprocessing_id,label_city,boundary_name,boundary_gb,match_method,year_semantics
北京市,2017,83.3,361065.607892292,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,北京,北京市,156110000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
秦皇岛市,2018,49.5,37858.1851744923,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,秦皇岛,秦皇岛市,156130300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
邯郸市,2018,54.8,50192.6009494005,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,邯郸,邯郸市,156130400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
保定市,2018,35,78062.2166783436,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,保定,保定市,156130600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
沧州市,2018,50.2,74157.0197664326,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,沧州,沧州市,156130900,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
太原市,2018,57.3,96559.0673804236,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,太原,太原市,156140100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
呼和浩特市,2018,54.8,78623.8708912733,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,呼和浩特,呼和浩特市,156150100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
包头市,2018,51.3,48401.2921557146,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,包头,包头市,156150200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
鄂尔多斯市,2018,41.8,59958.7052271011,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,鄂尔多斯,鄂尔多斯市,156150600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
沈阳市,2018,63.3,159456.334394075,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,沈阳,沈阳市,156210100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
大连市,2018,69.7,92670.8722184953,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,大连,大连市,156210200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
鞍山市,2018,37.5,48240.9568437221,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,鞍山,鞍山市,156210300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
抚顺市,2018,34.6,26246.3167553766,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,抚顺,抚顺市,156210400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
长春市,2018,53.7,144815.511202655,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,长春,长春市,156220100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
吉林市,2018,35.4,37944.668509603,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,吉林,吉林市,156220200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
哈尔滨市,2018,55.9,109317.53968952,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,哈尔滨,哈尔滨市,156230100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
齐齐哈尔市,2018,47,35593.9929193637,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,齐齐哈尔,齐齐哈尔市,156230200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
大庆市,2018,50.4,81392.4702859616,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,大庆,大庆市,156230600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
牡丹江市,2018,45,23855.3000684794,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,牡丹江,牡丹江市,156231000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
上海市,2018,89,477025.499455906,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,上海,上海市,156310000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
南京市,2018,73.4,177073.05405856,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,南京,南京市,156320100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
无锡市,2018,75.9,166532.626216851,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,无锡,无锡市,156320200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
徐州市,2018,55.9,88659.81535251,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,徐州,徐州市,156320300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
常州市,2018,61.7,111305.858277655,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,常州,常州市,156320400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
苏州市,2018,70.6,400095.039644539,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,苏州,苏州市,156320500,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
南通市,2018,63.9,131827.599028051,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,南通,南通市,156320600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
